payment_id,subscription_id,user_id,payment_date,amount,payment_method,payment_status,invoice_number
5487,2757,2757,2025-12-10,50,Credit Card,Success,INV-005487
1250,639,639,2025-12-10,50,Bank Transfer,Success,INV-001250
2045,1005,1005,2025-12-10,50,Bank Transfer,Success,INV-002045
1592,807,807,2025-12-10,50,Credit Card,Success,INV-001592
3776,1855,1855,2025-12-10,20,Bank Transfer,Success,INV-003776
1495,757,757,2025-12-10,20,Credit Card,Success,INV-001495
2798,1371,1371,2025-12-10,20,Bank Transfer,Success,INV-002798
2600,1282,1282,2025-12-10,20,Credit Card,Success,INV-002600
135,48,48,2025-12-10,20,Bank Transfer,Success,INV-000135
1669,842,842,2025-12-10,50,Credit Card,Success,INV-001669
215,94,94,2025-12-10,50,PayPal,Success,INV-000215
5457,2745,2745,2025-12-10,20,PayPal,Success,INV-005457
796,440,440,2025-12-10,50,UPI,Success,INV-000796
2347,1123,1123,2025-12-10,50,UPI,Success,INV-002347
5771,2896,2896,2025-12-10,50,UPI,Success,INV-005771
2144,1044,1044,2025-12-10,20,Bank Transfer,Success,INV-002144
5426,2723,2723,2025-12-10,50,Credit Card,Success,INV-005426
4120,2034,2034,2025-12-10,50,UPI,Success,INV-004120
1614,813,813,2025-12-10,20,Credit Card,Success,INV-001614
457,263,263,2025-12-10,20,PayPal,Success,INV-000457
2672,1310,1310,2025-12-10,20,Bank Transfer,Success,INV-002672
4784,2398,2398,2025-12-10,50,PayPal,Success,INV-004784
1324,684,684,2025-12-10,20,Bank Transfer,Success,INV-001324
2371,1134,1134,2025-12-10,20,PayPal,Success,INV-002371
4451,2215,2215,2025-12-10,20,Bank Transfer,Success,INV-004451
4454,2216,2216,2025-12-10,50,PayPal,Success,INV-004454
2730,1341,1341,2025-12-10,20,PayPal,Success,INV-002730
2458,1197,1197,2025-12-11,20,Bank Transfer,Success,INV-002458
4675,2347,2347,2025-12-11,20,UPI,Success,INV-004675
3263,1606,1606,2025-12-11,20,PayPal,Success,INV-003263
1481,751,751,2025-12-11,20,Credit Card,Success,INV-001481
4385,2183,2183,2025-12-11,20,Credit Card,Success,INV-004385
4076,2016,2016,2025-12-11,50,Credit Card,Success,INV-004076
4422,2201,2201,2025-12-11,50,Bank Transfer,Success,INV-004422
4903,2462,2462,2025-12-11,50,PayPal,Success,INV-004903
906,487,487,2025-12-11,50,PayPal,Success,INV-000906
3030,1498,1498,2025-12-11,20,UPI,Success,INV-003030
2113,1031,1031,2025-12-11,20,Bank Transfer,Success,INV-002113
3070,1514,1514,2025-12-11,20,PayPal,Success,INV-003070
3645,1797,1797,2025-12-11,20,Bank Transfer,Success,INV-003645
4092,2027,2027,2025-12-11,20,PayPal,Success,INV-004092
1724,861,861,2025-12-11,50,Credit Card,Success,INV-001724
5659,2844,2844,2025-12-11,20,UPI,Success,INV-005659
1082,568,568,2025-12-11,20,UPI,Success,INV-001082
261,119,119,2025-12-11,50,PayPal,Success,INV-000261
284,136,136,2025-12-11,20,UPI,Success,INV-000284
2700,1333,1333,2025-12-11,50,UPI,Success,INV-002700
2437,1181,1181,2025-12-11,20,Bank Transfer,Success,INV-002437
116,37,37,2025-12-11,20,Bank Transfer,Success,INV-000116
2421,1174,1174,2025-12-11,20,Credit Card,Success,INV-002421
3226,1596,1596,2025-12-11,20,UPI,Success,INV-003226
4773,2396,2396,2025-12-11,50,Credit Card,Success,INV-004773
4346,2163,2163,2025-12-11,50,Bank Transfer,Failed,INV-004346
4180,2063,2063,2025-12-11,20,Credit Card,Success,INV-004180
3914,1934,1934,2025-12-11,20,Bank Transfer,Success,INV-003914
4747,2386,2386,2025-12-11,50,Credit Card,Success,INV-004747
482,275,275,2025-12-11,20,Credit Card,Success,INV-000482
758,406,406,2025-12-12,20,Credit Card,Success,INV-000758
4503,2264,2264,2025-12-12,20,Bank Transfer,Success,INV-004503
5767,2893,2893,2025-12-12,20,UPI,Success,INV-005767
5662,2846,2846,2025-12-12,20,PayPal,Success,INV-005662
4318,2139,2139,2025-12-12,50,Credit Card,Success,INV-004318
4689,2361,2361,2025-12-12,50,UPI,Success,INV-004689
561,299,299,2025-12-12,20,Bank Transfer,Failed,INV-000561
106,35,35,2025-12-12,20,PayPal,Success,INV-000106
4323,2151,2151,2025-12-12,240,PayPal,Failed,INV-004323
4553,2300,2300,2025-12-12,20,Bank Transfer,Success,INV-004553
4072,2015,2015,2025-12-12,50,Bank Transfer,Success,INV-004072
1285,660,660,2025-12-12,20,PayPal,Failed,INV-001285
3653,1798,1798,2025-12-12,20,Bank Transfer,Success,INV-003653
238,104,104,2025-12-12,20,Bank Transfer,Success,INV-000238
228,99,99,2025-12-12,20,Bank Transfer,Success,INV-000228
5873,2966,2966,2025-12-12,50,PayPal,Success,INV-005873
4038,1997,1997,2025-12-12,50,Credit Card,Success,INV-004038
1445,728,728,2025-12-12,20,PayPal,Success,INV-001445
3465,1706,1706,2025-12-12,20,UPI,Success,INV-003465
4879,2450,2450,2025-12-12,20,UPI,Success,INV-004879
2831,1382,1382,2025-12-12,20,Bank Transfer,Success,INV-002831
3204,1589,1589,2025-12-12,50,Credit Card,Success,INV-003204
3188,1574,1574,2025-12-12,50,Bank Transfer,Success,INV-003188
2955,1446,1446,2025-12-12,20,Bank Transfer,Success,INV-002955
1952,957,957,2025-12-12,50,Credit Card,Success,INV-001952
1633,822,822,2025-12-12,50,UPI,Success,INV-001633
2779,1366,1366,2025-12-12,20,PayPal,Success,INV-002779
2970,1454,1454,2025-12-12,20,PayPal,Success,INV-002970
3144,1564,1564,2025-12-12,50,PayPal,Success,INV-003144
2999,1472,1472,2025-12-12,20,Bank Transfer,Success,INV-002999
5328,2697,2697,2025-12-12,50,Credit Card,Success,INV-005328
1869,907,907,2025-12-12,20,Credit Card,Success,INV-001869
3051,1505,1505,2025-12-12,240,UPI,Failed,INV-003051
1742,864,864,2025-12-12,20,PayPal,Success,INV-001742
1937,942,942,2025-12-12,50,PayPal,Success,INV-001937
5382,2708,2708,2025-12-12,50,PayPal,Success,INV-005382
1716,858,858,2025-12-12,50,Credit Card,Success,INV-001716
2478,1205,1205,2025-12-12,20,PayPal,Success,INV-002478
2559,1260,1260,2025-12-12,20,Bank Transfer,Success,INV-002559
2450,1196,1196,2025-12-12,20,Bank Transfer,Success,INV-002450
1473,744,744,2025-12-13,50,Credit Card,Success,INV-001473
5811,2918,2918,2025-12-13,50,UPI,Success,INV-005811
1299,667,667,2025-12-13,20,UPI,Success,INV-001299
4901,2461,2461,2025-12-13,20,UPI,Success,INV-004901
2825,1380,1380,2025-12-13,20,Credit Card,Success,INV-002825
5780,2905,2905,2025-12-13,50,Bank Transfer,Success,INV-005780
2858,1402,1402,2025-12-13,20,Bank Transfer,Success,INV-002858
5753,2882,2882,2025-12-13,20,Bank Transfer,Success,INV-005753
570,300,300,2025-12-13,20,UPI,Success,INV-000570
5182,2620,2620,2025-12-13,50,PayPal,Success,INV-005182
2398,1163,1163,2025-12-13,600,PayPal,Success,INV-002398
3185,1571,1571,2025-12-13,50,Bank Transfer,Success,INV-003185
2016,995,995,2025-12-13,20,PayPal,Success,INV-002016
4986,2493,2493,2025-12-13,20,Credit Card,Success,INV-004986
1634,826,826,2025-12-13,20,UPI,Failed,INV-001634
5658,2843,2843,2025-12-13,20,UPI,Success,INV-005658
4619,2324,2324,2025-12-13,20,Credit Card,Success,INV-004619
1140,594,594,2025-12-13,20,Bank Transfer,Success,INV-001140
4530,2287,2287,2025-12-13,50,Bank Transfer,Success,INV-004530
4560,2302,2302,2025-12-13,20,Bank Transfer,Success,INV-004560
3059,1512,1512,2025-12-13,20,UPI,Success,INV-003059
981,515,515,2025-12-13,50,Credit Card,Success,INV-000981
5281,2664,2664,2025-12-13,20,UPI,Success,INV-005281
3085,1527,1527,2025-12-13,50,UPI,Success,INV-003085
5564,2815,2815,2025-12-13,20,PayPal,Success,INV-005564
381,209,209,2025-12-13,20,Credit Card,Success,INV-000381
4663,2344,2344,2025-12-13,50,PayPal,Success,INV-004663
2523,1239,1239,2025-12-13,20,Bank Transfer,Success,INV-002523
4126,2036,2036,2025-12-13,20,UPI,Success,INV-004126
1512,762,762,2025-12-13,50,UPI,Success,INV-001512
5447,2734,2734,2025-12-13,50,PayPal,Success,INV-005447
5074,2557,2557,2025-12-13,20,Bank Transfer,Success,INV-005074
156,68,68,2025-12-13,20,PayPal,Success,INV-000156
301,158,158,2025-12-13,20,Bank Transfer,Success,INV-000301
2384,1151,1151,2025-12-13,20,PayPal,Failed,INV-002384
2294,1103,1103,2025-12-13,50,UPI,Success,INV-002294
2676,1319,1319,2025-12-14,20,Bank Transfer,Failed,INV-002676
1820,892,892,2025-12-14,50,Credit Card,Success,INV-001820
285,138,138,2025-12-14,50,Bank Transfer,Success,INV-000285
1665,841,841,2025-12-14,50,Bank Transfer,Success,INV-001665
2606,1283,1283,2025-12-14,50,Bank Transfer,Success,INV-002606
4469,2225,2225,2025-12-14,50,PayPal,Success,INV-004469
923,491,491,2025-12-14,50,PayPal,Success,INV-000923
4302,2124,2124,2025-12-14,20,Bank Transfer,Success,INV-004302
3406,1677,1677,2025-12-14,20,PayPal,Success,INV-003406
669,365,365,2025-12-14,50,Credit Card,Success,INV-000669
1201,620,620,2025-12-14,20,Credit Card,Success,INV-001201
4541,2299,2299,2025-12-14,20,UPI,Success,INV-004541
2593,1276,1276,2025-12-14,50,PayPal,Success,INV-002593
5845,2943,2943,2025-12-14,20,Credit Card,Success,INV-005845
1427,721,721,2025-12-14,50,UPI,Success,INV-001427
3805,1867,1867,2025-12-14,20,Bank Transfer,Success,INV-003805
1378,703,703,2025-12-14,20,Bank Transfer,Success,INV-001378
3822,1881,1881,2025-12-14,20,UPI,Success,INV-003822
4390,2184,2184,2025-12-14,50,Credit Card,Success,INV-004390
3213,1590,1590,2025-12-14,50,Bank Transfer,Success,INV-003213
3362,1650,1650,2025-12-14,20,Credit Card,Success,INV-003362
322,171,171,2025-12-14,20,Bank Transfer,Success,INV-000322
2397,1160,1160,2025-12-14,50,Credit Card,Success,INV-002397
5467,2751,2751,2025-12-14,20,Bank Transfer,Success,INV-005467
3454,1698,1698,2025-12-14,50,UPI,Failed,INV-003454
4904,2463,2463,2025-12-14,240,UPI,Success,INV-004904
1315,677,677,2025-12-14,20,PayPal,Success,INV-001315
2622,1293,1293,2025-12-14,20,Credit Card,Success,INV-002622
4425,2205,2205,2025-12-14,20,Credit Card,Failed,INV-004425
748,402,402,2025-12-14,20,PayPal,Success,INV-000748
2394,1153,1153,2025-12-14,20,Credit Card,Success,INV-002394
141,53,53,2025-12-14,20,UPI,Success,INV-000141
3698,1824,1824,2025-12-14,20,Bank Transfer,Success,INV-003698
3851,1899,1899,2025-12-14,50,UPI,Success,INV-003851
5924,2987,2987,2025-12-14,20,UPI,Success,INV-005924
510,286,286,2025-12-14,20,PayPal,Success,INV-000510
1797,886,886,2025-12-14,20,Credit Card,Success,INV-001797
1072,567,567,2025-12-14,20,PayPal,Success,INV-001072
53,16,16,2025-12-14,50,Bank Transfer,Success,INV-000053
2248,1077,1077,2025-12-14,20,UPI,Success,INV-002248
5419,2720,2720,2025-12-14,50,Bank Transfer,Success,INV-005419
4191,2066,2066,2025-12-15,20,UPI,Success,INV-004191
2407,1165,1165,2025-12-15,20,PayPal,Success,INV-002407
963,503,503,2025-12-15,20,UPI,Success,INV-000963
204,90,90,2025-12-15,50,UPI,Success,INV-000204
4605,2317,2317,2025-12-15,50,Credit Card,Success,INV-004605
998,522,522,2025-12-15,20,PayPal,Success,INV-000998
4316,2137,2137,2025-12-15,20,Bank Transfer,Success,INV-004316
4792,2400,2400,2025-12-15,50,UPI,Success,INV-004792
3019,1493,1493,2025-12-15,20,UPI,Success,INV-003019
5523,2783,2783,2025-12-15,50,UPI,Success,INV-005523
3884,1925,1925,2025-12-15,20,Bank Transfer,Success,INV-003884
1599,808,808,2025-12-15,50,Bank Transfer,Success,INV-001599
320,163,163,2025-12-15,20,Bank Transfer,Success,INV-000320
431,254,254,2025-12-15,20,Credit Card,Success,INV-000431
2134,1039,1039,2025-12-15,50,UPI,Success,INV-002134
4026,1984,1984,2025-12-15,20,PayPal,Success,INV-004026
4018,1976,1976,2025-12-15,20,PayPal,Success,INV-004018
2281,1100,1100,2025-12-15,20,PayPal,Success,INV-002281
3496,1729,1729,2025-12-15,600,PayPal,Success,INV-003496
2053,1009,1009,2025-12-15,20,PayPal,Success,INV-002053
1885,910,910,2025-12-15,20,UPI,Success,INV-001885
2033,1002,1002,2025-12-15,20,PayPal,Success,INV-002033
3939,1937,1937,2025-12-15,20,UPI,Success,INV-003939
3958,1945,1945,2025-12-15,50,Bank Transfer,Success,INV-003958
5681,2852,2852,2025-12-15,20,Bank Transfer,Success,INV-005681
271,132,132,2025-12-15,50,UPI,Success,INV-000271
5234,2647,2647,2025-12-15,50,PayPal,Success,INV-005234
763,419,419,2025-12-15,50,Bank Transfer,Success,INV-000763
1833,898,898,2025-12-16,50,PayPal,Success,INV-001833
2188,1059,1059,2025-12-16,20,Credit Card,Success,INV-002188
4376,2180,2180,2025-12-16,20,PayPal,Success,INV-004376
393,218,218,2025-12-16,20,Bank Transfer,Success,INV-000393
1895,917,917,2025-12-16,20,Bank Transfer,Success,INV-001895
5576,2817,2817,2025-12-16,20,Bank Transfer,Success,INV-005576
2983,1467,1467,2025-12-16,50,UPI,Success,INV-002983
4525,2280,2280,2025-12-16,50,PayPal,Success,INV-004525
5702,2857,2857,2025-12-16,20,UPI,Success,INV-005702
4964,2483,2483,2025-12-16,50,PayPal,Success,INV-004964
4016,1971,1971,2025-12-16,20,UPI,Success,INV-004016
2062,1015,1015,2025-12-16,20,PayPal,Failed,INV-002062
3330,1626,1626,2025-12-16,20,Bank Transfer,Success,INV-003330
606,324,324,2025-12-16,20,PayPal,Success,INV-000606
4077,2020,2020,2025-12-16,600,UPI,Success,INV-004077
5161,2602,2602,2025-12-16,20,UPI,Success,INV-005161
3846,1889,1889,2025-12-16,20,UPI,Success,INV-003846
4501,2261,2261,2025-12-16,50,UPI,Success,INV-004501
1474,747,747,2025-12-16,600,Credit Card,Success,INV-001474
3360,1649,1649,2025-12-16,20,UPI,Success,INV-003360
3390,1669,1669,2025-12-16,50,Bank Transfer,Success,INV-003390
3536,1750,1750,2025-12-16,20,Bank Transfer,Success,INV-003536
1272,653,653,2025-12-16,20,UPI,Success,INV-001272
1269,651,651,2025-12-16,20,Credit Card,Success,INV-001269
722,387,387,2025-12-17,50,PayPal,Success,INV-000722
383,210,210,2025-12-17,20,UPI,Success,INV-000383
3683,1816,1816,2025-12-17,20,Bank Transfer,Success,INV-003683
2211,1066,1066,2025-12-17,20,UPI,Success,INV-002211
1909,932,932,2025-12-17,20,Bank Transfer,Success,INV-001909
2156,1051,1051,2025-12-17,20,UPI,Success,INV-002156
2492,1216,1216,2025-12-17,20,Credit Card,Success,INV-002492
5698,2855,2855,2025-12-17,50,Bank Transfer,Success,INV-005698
4716,2368,2368,2025-12-17,20,Credit Card,Success,INV-004716
1953,963,963,2025-12-17,240,UPI,Success,INV-001953
2500,1217,1217,2025-12-17,20,Credit Card,Success,INV-002500
4365,2171,2171,2025-12-17,20,UPI,Success,INV-004365
5334,2698,2698,2025-12-17,20,UPI,Success,INV-005334
3872,1922,1922,2025-12-17,20,Bank Transfer,Success,INV-003872
3458,1702,1702,2025-12-17,20,Credit Card,Success,INV-003458
5801,2909,2909,2025-12-17,20,Credit Card,Success,INV-005801
2625,1296,1296,2025-12-17,20,Credit Card,Success,INV-002625
2081,1022,1022,2025-12-17,50,Bank Transfer,Success,INV-002081
774,435,435,2025-12-17,20,PayPal,Failed,INV-000774
640,345,345,2025-12-17,20,UPI,Success,INV-000640
3555,1761,1761,2025-12-17,50,UPI,Success,INV-003555
396,219,219,2025-12-17,50,PayPal,Failed,INV-000396
296,149,149,2025-12-18,20,Bank Transfer,Success,INV-000296
4320,2144,2144,2025-12-18,240,PayPal,Failed,INV-004320
1917,936,936,2025-12-18,50,UPI,Success,INV-001917
1978,976,976,2025-12-18,20,Credit Card,Success,INV-001978
1660,835,835,2025-12-18,20,Credit Card,Success,INV-001660
4911,2465,2465,2025-12-18,20,PayPal,Success,INV-004911
5915,2980,2980,2025-12-18,50,Credit Card,Success,INV-005915
1181,616,616,2025-12-18,20,Bank Transfer,Success,INV-001181
4534,2290,2290,2025-12-18,20,Credit Card,Success,INV-004534
855,464,464,2025-12-18,20,Bank Transfer,Success,INV-000855
4035,1994,1994,2025-12-18,20,Credit Card,Failed,INV-004035
5511,2775,2775,2025-12-18,20,PayPal,Success,INV-005511
1304,671,671,2025-12-18,50,PayPal,Success,INV-001304
3264,1609,1609,2025-12-18,240,Credit Card,Success,INV-003264
3567,1768,1768,2025-12-18,50,Bank Transfer,Success,INV-003567
798,442,442,2025-12-18,20,PayPal,Success,INV-000798
889,476,476,2025-12-18,50,Credit Card,Success,INV-000889
674,366,366,2025-12-18,20,PayPal,Success,INV-000674
3830,1882,1882,2025-12-18,50,PayPal,Success,INV-003830
5774,2897,2897,2025-12-18,50,UPI,Success,INV-005774
1575,800,800,2025-12-18,50,Credit Card,Success,INV-001575
2337,1121,1121,2025-12-18,50,Credit Card,Success,INV-002337
2377,1147,1147,2025-12-18,20,UPI,Success,INV-002377
2092,1024,1024,2025-12-18,20,Credit Card,Success,INV-002092
5594,2829,2829,2025-12-18,20,Credit Card,Success,INV-005594
1996,981,981,2025-12-18,20,PayPal,Success,INV-001996
5486,2755,2755,2025-12-18,20,Bank Transfer,Success,INV-005486
5207,2635,2635,2025-12-18,50,PayPal,Success,INV-005207
4356,2168,2168,2025-12-18,20,UPI,Success,INV-004356
3105,1545,1545,2025-12-18,20,PayPal,Success,INV-003105
493,282,282,2025-12-18,50,PayPal,Success,INV-000493
5297,2682,2682,2025-12-18,50,Bank Transfer,Success,INV-005297
4982,2490,2490,2025-12-18,20,PayPal,Success,INV-004982
1808,891,891,2025-12-18,20,PayPal,Failed,INV-001808
5344,2700,2700,2025-12-18,50,Bank Transfer,Success,INV-005344
4149,2044,2044,2025-12-18,50,Credit Card,Success,INV-004149
807,447,447,2025-12-19,20,Credit Card,Success,INV-000807
37,10,10,2025-12-19,50,Bank Transfer,Success,INV-000037
195,87,87,2025-12-19,20,Credit Card,Success,INV-000195
3565,1763,1763,2025-12-19,20,PayPal,Success,INV-003565
1289,661,661,2025-12-19,50,UPI,Success,INV-001289
734,396,396,2025-12-19,20,Bank Transfer,Success,INV-000734
1151,603,603,2025-12-19,20,Credit Card,Success,INV-001151
3307,1623,1623,2025-12-19,50,UPI,Success,INV-003307
2899,1414,1414,2025-12-19,20,PayPal,Success,INV-002899
2427,1176,1176,2025-12-19,20,Bank Transfer,Success,INV-002427
2813,1379,1379,2025-12-19,20,Credit Card,Success,INV-002813
4415,2191,2191,2025-12-19,50,Credit Card,Success,INV-004415
1037,549,549,2025-12-19,20,PayPal,Success,INV-001037
5867,2961,2961,2025-12-19,50,Credit Card,Success,INV-005867
3752,1839,1839,2025-12-19,20,PayPal,Success,INV-003752
5585,2823,2823,2025-12-19,20,Bank Transfer,Success,INV-005585
2115,1036,1036,2025-12-19,20,Bank Transfer,Failed,INV-002115
5268,2657,2657,2025-12-19,20,PayPal,Success,INV-005268
2837,1389,1389,2025-12-19,20,Bank Transfer,Success,INV-002837
3544,1753,1753,2025-12-19,20,Credit Card,Success,INV-003544
2765,1361,1361,2025-12-19,20,UPI,Success,INV-002765
1096,575,575,2025-12-19,20,UPI,Success,INV-001096
2712,1337,1337,2025-12-19,50,Credit Card,Success,INV-002712
3795,1859,1859,2025-12-19,20,UPI,Success,INV-003795
3099,1542,1542,2025-12-19,50,Bank Transfer,Success,INV-003099
3595,1779,1779,2025-12-19,20,PayPal,Success,INV-003595
1972,972,972,2025-12-19,20,PayPal,Success,INV-001972
1568,795,795,2025-12-19,20,PayPal,Success,INV-001568
5118,2580,2580,2025-12-19,20,Credit Card,Success,INV-005118
67,20,20,2025-12-19,50,Bank Transfer,Success,INV-000067
3530,1746,1746,2025-12-19,20,Credit Card,Success,INV-003530
230,102,102,2025-12-19,50,PayPal,Success,INV-000230
3585,1776,1776,2025-12-19,50,PayPal,Success,INV-003585
3437,1689,1689,2025-12-19,20,Bank Transfer,Success,INV-003437
2556,1259,1259,2025-12-20,50,Bank Transfer,Success,INV-002556
4278,2106,2106,2025-12-20,20,Credit Card,Success,INV-004278
2963,1452,1452,2025-12-20,20,Credit Card,Success,INV-002963
477,274,274,2025-12-20,20,Bank Transfer,Success,INV-000477
4757,2389,2389,2025-12-20,20,UPI,Success,INV-004757
2008,985,985,2025-12-20,20,PayPal,Success,INV-002008
1459,741,741,2025-12-20,20,Bank Transfer,Success,INV-001459
447,262,262,2025-12-20,20,UPI,Success,INV-000447
4696,2362,2362,2025-12-20,20,UPI,Success,INV-004696
5832,2926,2926,2025-12-20,20,Credit Card,Success,INV-005832
312,161,161,2025-12-20,20,UPI,Success,INV-000312
5258,2655,2655,2025-12-20,50,UPI,Success,INV-005258
2183,1056,1056,2025-12-20,50,Credit Card,Success,INV-002183
5106,2572,2572,2025-12-20,20,Credit Card,Success,INV-005106
5610,2834,2834,2025-12-20,20,Bank Transfer,Success,INV-005610
280,133,133,2025-12-20,20,UPI,Success,INV-000280
4768,2391,2391,2025-12-20,20,Credit Card,Success,INV-004768
2316,1110,1110,2025-12-20,240,PayPal,Success,INV-002316
3378,1667,1667,2025-12-20,20,UPI,Success,INV-003378
2637,1298,1298,2025-12-20,20,UPI,Success,INV-002637
1034,548,548,2025-12-20,20,PayPal,Success,INV-001034
3078,1523,1523,2025-12-20,20,UPI,Success,INV-003078
4223,2086,2086,2025-12-20,50,PayPal,Success,INV-004223
1407,715,715,2025-12-20,20,Credit Card,Success,INV-001407
2702,1335,1335,2025-12-20,20,UPI,Success,INV-002702
866,465,465,2025-12-20,20,UPI,Success,INV-000866
2052,1008,1008,2025-12-20,50,Bank Transfer,Success,INV-002052
3001,1474,1474,2025-12-20,20,UPI,Success,INV-003001
5254,2652,2652,2025-12-20,20,UPI,Success,INV-005254
3005,1488,1488,2025-12-20,20,PayPal,Success,INV-003005
2199,1060,1060,2025-12-20,20,Credit Card,Success,INV-002199
