user_id,country,city,device,acquisition_channel,signup_date,cohort_month,activation_date,plan_type,experiment_group
2568,USA,San Francisco,Desktop,Organic Search,2025-07-15,2025-07,2025-07-28,Free,A
2569,Canada,Toronto,Mobile,Referral,2025-08-06,2025-08,2025-08-19,Free,A
2570,Germany,Berlin,Desktop,Organic Search,2025-05-21,2025-05,2025-06-02,Pro,B
2571,India,Bengaluru,Mobile,Google Ads,2025-03-06,2025-03,2025-03-19,Basic,A
2572,Canada,Vancouver,Mobile,Organic Search,2025-12-20,2025-12,2025-12-21,Basic,B
2573,USA,Austin,Desktop,Email Campaign,2025-01-15,2025-01,2025-01-27,Free,B
2574,India,Mumbai,Mobile,Organic Search,2025-07-05,2025-07,2025-07-09,Free,B
2575,USA,Austin,Desktop,Referral,2025-05-24,2025-05,2025-05-29,Free,B
2576,India,Bengaluru,Desktop,Referral,2025-02-04,2025-02,2025-02-11,Pro,B
2577,Canada,Toronto,Desktop,Email Campaign,2025-10-29,2025-10,2025-11-05,Free,B
2578,UK,Manchester,Mobile,Google Ads,2025-11-10,2025-11,2025-11-20,Free,A
2579,India,Bengaluru,Desktop,Email Campaign,2025-07-01,2025-07,2025-07-09,Basic,B
2580,Canada,Toronto,Desktop,Referral,2025-10-19,2025-10,2025-10-27,Free,A
2581,USA,New York,Desktop,Organic Search,2025-04-06,2025-04,2025-04-18,Free,A
2582,USA,Austin,Desktop,Referral,2025-01-05,2025-01,,Pro,A
2583,Germany,Berlin,Desktop,Organic Search,2025-11-14,2025-11,2025-11-19,Free,B
2584,Canada,Toronto,Desktop,Google Ads,2025-11-28,2025-11,2025-12-01,Free,B
2585,India,Mumbai,Desktop,Email Campaign,2025-07-23,2025-07,2025-08-04,Free,A
2586,USA,Austin,Tablet,Email Campaign,2025-01-10,2025-01,2025-01-16,Basic,B
2587,India,Hyderabad,Mobile,Google Ads,2025-01-25,2025-01,2025-02-07,Free,A
2588,India,Hyderabad,Desktop,Google Ads,2025-11-05,2025-11,2025-11-19,Free,B
2589,UK,London,Desktop,Organic Search,2025-10-25,2025-10,2025-11-02,Free,A
2590,USA,San Francisco,Desktop,Google Ads,2025-10-03,2025-10,2025-10-17,Free,B
2591,USA,Austin,Desktop,Google Ads,2025-09-18,2025-09,,Free,B
2592,India,Hyderabad,Desktop,Organic Search,2025-06-26,2025-06,2025-07-03,Free,B
2593,India,Mumbai,Mobile,Organic Search,2025-09-25,2025-09,2025-09-27,Free,A
2594,India,Hyderabad,Desktop,Email Campaign,2025-11-10,2025-11,2025-11-13,Free,B
2595,India,Hyderabad,Desktop,Google Ads,2025-10-31,2025-10,2025-11-11,Free,A
2596,USA,New York,Mobile,Organic Search,2025-07-31,2025-07,2025-08-09,Pro,B
2597,India,Bengaluru,Desktop,Google Ads,2025-11-22,2025-11,2025-11-28,Free,B
2598,India,Bengaluru,Desktop,Organic Search,2025-03-24,2025-03,2025-04-04,Pro,A
2599,USA,Austin,Desktop,Organic Search,2025-11-11,2025-11,2025-11-15,Pro,B
2600,India,Mumbai,Desktop,Google Ads,2025-01-29,2025-01,2025-02-05,Free,B
2601,India,Bengaluru,Mobile,Referral,2025-12-14,2025-12,,Free,A
2602,Canada,Toronto,Desktop,Google Ads,2025-10-16,2025-10,2025-10-18,Free,B
2603,USA,Austin,Mobile,Google Ads,2025-03-13,2025-03,2025-03-27,Free,B
2604,India,Bengaluru,Desktop,Referral,2025-06-21,2025-06,2025-07-05,Free,B
2605,UK,Manchester,Desktop,Organic Search,2025-04-22,2025-04,2025-05-03,Free,A
2606,USA,New York,Desktop,Email Campaign,2025-11-21,2025-11,2025-12-01,Free,A
2607,USA,New York,Desktop,Google Ads,2025-08-23,2025-08,2025-08-28,Free,A
2608,USA,San Francisco,Desktop,Google Ads,2025-11-24,2025-11,2025-12-08,Free,A
2609,India,Mumbai,Desktop,Organic Search,2025-01-28,2025-01,2025-01-29,Free,A
2610,UK,London,Desktop,Organic Search,2025-01-30,2025-01,2025-02-12,Free,B
2611,USA,Austin,Tablet,Google Ads,2025-11-06,2025-11,2025-11-12,Free,A
2612,India,Mumbai,Mobile,Referral,2025-02-17,2025-02,,Basic,B
2613,USA,New York,Mobile,Google Ads,2025-10-20,2025-10,2025-10-28,Basic,A
2614,India,Hyderabad,Desktop,Organic Search,2025-05-07,2025-05,2025-05-20,Free,A
2615,India,Bengaluru,Desktop,Organic Search,2025-10-12,2025-10,,Free,B
2616,India,Hyderabad,Desktop,Referral,2025-07-03,2025-07,2025-07-04,Basic,B
2617,India,Mumbai,Desktop,Organic Search,2025-07-23,2025-07,,Basic,B
2618,India,Hyderabad,Desktop,Organic Search,2025-04-02,2025-04,2025-04-16,Free,B
2619,USA,Austin,Desktop,Referral,2025-04-11,2025-04,2025-04-11,Free,A
2620,India,Bengaluru,Desktop,Referral,2025-09-13,2025-09,2025-09-21,Pro,A
2621,India,Hyderabad,Mobile,Google Ads,2025-08-06,2025-08,2025-08-13,Free,A
2622,Canada,Toronto,Desktop,Google Ads,2025-08-26,2025-08,2025-08-30,Basic,A
2623,India,Bengaluru,Mobile,Google Ads,2025-09-28,2025-09,2025-10-02,Free,A
2624,USA,Austin,Mobile,Referral,2025-01-24,2025-01,2025-01-26,Free,A
2625,USA,Austin,Desktop,Google Ads,2025-08-05,2025-08,2025-08-18,Free,B
2626,USA,Austin,Mobile,Google Ads,2025-05-10,2025-05,2025-05-17,Free,B
2627,UK,London,Tablet,Referral,2025-02-10,2025-02,2025-02-20,Basic,A
2628,India,Bengaluru,Desktop,Organic Search,2025-02-04,2025-02,2025-02-11,Free,B
2629,USA,New York,Tablet,Organic Search,2025-06-23,2025-06,2025-07-01,Free,B
2630,UK,London,Desktop,Email Campaign,2025-03-26,2025-03,2025-03-27,Free,B
2631,USA,San Francisco,Desktop,Referral,2025-11-02,2025-11,2025-11-09,Basic,A
2632,India,Hyderabad,Desktop,Referral,2025-07-30,2025-07,,Basic,B
2633,India,Mumbai,Mobile,Organic Search,2025-12-16,2025-12,2025-12-21,Free,B
2634,India,Hyderabad,Desktop,Referral,2025-03-10,2025-03,2025-03-23,Free,B
2635,India,Bengaluru,Desktop,Google Ads,2025-05-18,2025-05,2025-05-25,Free,B
2636,India,Bengaluru,Desktop,Google Ads,2025-09-06,2025-09,2025-09-06,Free,B
2637,UK,London,Desktop,Organic Search,2025-05-17,2025-05,,Free,A
2638,Germany,Munich,Mobile,Organic Search,2025-10-16,2025-10,2025-10-27,Basic,B
2639,USA,San Francisco,Desktop,Organic Search,2025-05-23,2025-05,2025-05-24,Free,B
2640,UK,Manchester,Mobile,Referral,2025-01-30,2025-01,2025-01-31,Free,B
2641,Germany,Berlin,Mobile,Organic Search,2025-12-09,2025-12,2025-12-14,Basic,A
2642,Canada,Toronto,Mobile,Google Ads,2025-12-07,2025-12,2025-12-12,Free,A
2643,USA,San Francisco,Desktop,Referral,2025-12-05,2025-12,2025-12-08,Free,B
2644,USA,Austin,Tablet,Email Campaign,2025-04-06,2025-04,2025-04-11,Pro,A
2645,India,Bengaluru,Desktop,Google Ads,2025-08-01,2025-08,2025-08-03,Free,B
2646,UK,Manchester,Desktop,Organic Search,2025-08-26,2025-08,,Basic,A
2647,Germany,Munich,Desktop,Email Campaign,2025-04-15,2025-04,,Pro,B
2648,India,Mumbai,Desktop,Organic Search,2025-05-31,2025-05,2025-06-08,Free,A
2649,Germany,Munich,Mobile,Organic Search,2025-08-30,2025-08,2025-09-11,Basic,A
2650,USA,San Francisco,Desktop,Google Ads,2025-05-04,2025-05,2025-05-09,Free,B
2651,USA,San Francisco,Desktop,Organic Search,2025-07-03,2025-07,2025-07-14,Basic,A
2652,India,Hyderabad,Mobile,Organic Search,2025-07-20,2025-07,,Free,B
2653,USA,San Francisco,Mobile,Referral,2025-11-24,2025-11,2025-12-07,Free,B
2654,UK,London,Desktop,Google Ads,2025-10-20,2025-10,2025-10-28,Free,A
2655,India,Bengaluru,Mobile,Organic Search,2025-09-20,2025-09,2025-09-30,Free,B
2656,USA,Austin,Desktop,Organic Search,2025-08-30,2025-08,,Free,A
2657,USA,Austin,Desktop,Organic Search,2025-03-19,2025-03,2025-03-24,Free,A
2658,India,Hyderabad,Tablet,Email Campaign,2025-10-30,2025-10,2025-11-02,Basic,A
2659,UK,Manchester,Desktop,Google Ads,2025-07-22,2025-07,2025-08-02,Free,B
2660,India,Hyderabad,Desktop,Google Ads,2025-08-15,2025-08,2025-08-17,Free,B
2661,Canada,Toronto,Mobile,Google Ads,2025-07-15,2025-07,2025-07-24,Free,B
2662,USA,Austin,Desktop,Google Ads,2025-02-20,2025-02,2025-02-27,Free,B
2663,India,Hyderabad,Mobile,Organic Search,2025-01-11,2025-01,,Free,B
2664,India,Bengaluru,Desktop,Organic Search,2025-04-13,2025-04,2025-04-15,Free,A
2665,India,Hyderabad,Desktop,Referral,2025-07-31,2025-07,,Free,B
2666,India,Hyderabad,Mobile,Organic Search,2025-04-22,2025-04,2025-04-28,Free,A
2667,Germany,Berlin,Desktop,Organic Search,2025-06-18,2025-06,,Free,A
2668,Canada,Toronto,Desktop,Organic Search,2025-04-03,2025-04,2025-04-17,Free,A
2669,USA,San Francisco,Desktop,Organic Search,2025-03-25,2025-03,2025-04-01,Free,A
2670,Germany,Berlin,Tablet,Organic Search,2025-02-03,2025-02,2025-02-16,Pro,A
2671,India,Bengaluru,Desktop,Referral,2025-12-11,2025-12,2025-12-15,Free,B
2672,India,Mumbai,Desktop,Referral,2025-01-04,2025-01,,Free,A
2673,USA,Austin,Mobile,Referral,2025-01-15,2025-01,,Free,B
2674,USA,Austin,Desktop,Organic Search,2025-06-07,2025-06,,Free,B
2675,India,Bengaluru,Mobile,Organic Search,2025-11-13,2025-11,2025-11-21,Basic,B
2676,USA,Austin,Desktop,Organic Search,2025-12-31,2025-12,2026-01-05,Pro,B
2677,India,Hyderabad,Desktop,Referral,2025-06-10,2025-06,2025-06-22,Basic,A
2678,USA,New York,Desktop,Referral,2025-10-25,2025-10,2025-10-25,Free,B
2679,USA,San Francisco,Mobile,Email Campaign,2025-10-05,2025-10,2025-10-12,Free,B
2680,India,Hyderabad,Desktop,Organic Search,2025-01-23,2025-01,2025-02-05,Free,B
2681,USA,New York,Desktop,Organic Search,2025-03-17,2025-03,,Free,A
2682,UK,Manchester,Mobile,Organic Search,2025-09-18,2025-09,2025-10-01,Free,A
2683,Germany,Munich,Desktop,Referral,2025-01-12,2025-01,2025-01-24,Free,B
2684,Germany,Berlin,Desktop,Google Ads,2025-04-01,2025-04,2025-04-07,Free,B
2685,USA,Austin,Mobile,Organic Search,2025-05-30,2025-05,,Free,A
2686,USA,New York,Mobile,Google Ads,2025-04-19,2025-04,2025-04-21,Free,B
2687,UK,London,Desktop,Organic Search,2025-10-25,2025-10,,Free,B
2688,Canada,Toronto,Mobile,Organic Search,2025-10-03,2025-10,2025-10-13,Basic,B
2689,India,Bengaluru,Mobile,Organic Search,2025-06-30,2025-06,2025-07-10,Free,A
2690,Germany,Munich,Desktop,Referral,2025-05-09,2025-05,,Basic,B
2691,India,Hyderabad,Mobile,Organic Search,2025-06-04,2025-06,,Free,B
2692,India,Mumbai,Mobile,Organic Search,2025-04-05,2025-04,2025-04-15,Pro,B
2693,Canada,Toronto,Desktop,Google Ads,2025-08-08,2025-08,2025-08-22,Free,B
2694,Germany,Munich,Mobile,Referral,2025-07-08,2025-07,2025-07-11,Free,B
2695,USA,San Francisco,Desktop,Organic Search,2025-08-30,2025-08,,Free,B
2696,Canada,Vancouver,Desktop,Organic Search,2025-04-06,2025-04,,Free,A
2697,UK,Manchester,Desktop,Organic Search,2025-08-12,2025-08,,Free,A
2698,Canada,Vancouver,Mobile,Referral,2025-07-17,2025-07,2025-07-21,Free,A
2699,Canada,Vancouver,Desktop,Organic Search,2025-07-18,2025-07,2025-07-23,Free,A
2700,UK,Manchester,Desktop,Google Ads,2025-03-18,2025-03,,Pro,A
2701,UK,London,Desktop,Google Ads,2025-03-28,2025-03,2025-03-29,Free,B
2702,USA,New York,Desktop,Referral,2025-03-04,2025-03,2025-03-10,Free,B
2703,India,Mumbai,Mobile,Email Campaign,2025-04-14,2025-04,,Pro,B
2704,Germany,Munich,Desktop,Organic Search,2025-10-28,2025-10,2025-11-03,Pro,A
2705,India,Bengaluru,Mobile,Organic Search,2025-04-06,2025-04,2025-04-06,Free,B
2706,UK,Manchester,Mobile,Organic Search,2025-06-27,2025-06,2025-07-03,Basic,A
2707,Canada,Toronto,Desktop,Organic Search,2025-05-05,2025-05,2025-05-05,Free,B
2708,USA,Austin,Mobile,Google Ads,2025-01-12,2025-01,2025-01-24,Free,A
2709,UK,London,Desktop,Organic Search,2025-06-15,2025-06,,Pro,A
2710,India,Hyderabad,Desktop,Organic Search,2025-07-05,2025-07,2025-07-08,Free,B
2711,Germany,Berlin,Desktop,Google Ads,2025-03-14,2025-03,2025-03-16,Free,A
2712,Germany,Berlin,Desktop,Organic Search,2025-09-07,2025-09,2025-09-19,Free,A
2713,India,Hyderabad,Desktop,Organic Search,2025-03-11,2025-03,2025-03-13,Free,B
2714,Germany,Berlin,Desktop,Organic Search,2025-11-22,2025-11,,Pro,B
2715,USA,New York,Mobile,Organic Search,2025-02-23,2025-02,2025-03-02,Free,A
2716,Canada,Vancouver,Mobile,Email Campaign,2025-11-15,2025-11,2025-11-21,Free,A
2717,UK,London,Desktop,Organic Search,2025-09-20,2025-09,2025-09-29,Free,B
2718,USA,Austin,Desktop,Google Ads,2025-08-19,2025-08,,Free,A
2719,India,Mumbai,Desktop,Organic Search,2025-08-27,2025-08,2025-08-30,Free,B
2720,India,Bengaluru,Desktop,Google Ads,2025-01-14,2025-01,2025-01-27,Free,B
2721,UK,London,Mobile,Organic Search,2025-06-02,2025-06,2025-06-07,Basic,B
2722,UK,Manchester,Desktop,Organic Search,2025-11-04,2025-11,2025-11-04,Free,B
2723,USA,New York,Mobile,Organic Search,2025-08-10,2025-08,2025-08-10,Free,A
2724,UK,London,Mobile,Organic Search,2025-05-18,2025-05,2025-06-01,Free,B
2725,USA,New York,Desktop,Google Ads,2025-06-20,2025-06,2025-06-29,Basic,B
2726,Germany,Berlin,Desktop,Organic Search,2025-09-29,2025-09,2025-10-08,Free,A
2727,USA,Austin,Mobile,Organic Search,2025-01-16,2025-01,2025-01-22,Free,A
2728,USA,New York,Desktop,Google Ads,2025-05-15,2025-05,,Free,B
2729,USA,Austin,Mobile,Google Ads,2025-12-01,2025-12,,Pro,B
2730,India,Bengaluru,Desktop,Organic Search,2025-08-14,2025-08,2025-08-26,Basic,A
2731,USA,New York,Desktop,Organic Search,2025-04-13,2025-04,2025-04-15,Free,B
2732,Germany,Munich,Tablet,Organic Search,2025-02-10,2025-02,2025-02-15,Pro,B
2733,India,Hyderabad,Desktop,Organic Search,2025-09-29,2025-09,2025-10-05,Pro,B
2734,USA,New York,Tablet,Email Campaign,2025-01-13,2025-01,2025-01-14,Free,B
2735,UK,London,Desktop,Organic Search,2025-04-06,2025-04,,Basic,B
2736,UK,Manchester,Desktop,Organic Search,2025-01-08,2025-01,2025-01-09,Free,B
2737,Germany,Berlin,Desktop,Organic Search,2025-02-01,2025-02,2025-02-10,Free,B
2738,USA,New York,Mobile,Organic Search,2025-07-07,2025-07,2025-07-21,Free,A
2739,UK,London,Mobile,Email Campaign,2025-04-12,2025-04,2025-04-24,Free,A
2740,India,Mumbai,Mobile,Organic Search,2025-04-08,2025-04,2025-04-16,Pro,A
2741,USA,Austin,Desktop,Organic Search,2025-09-03,2025-09,2025-09-17,Free,B
2742,Canada,Toronto,Mobile,Google Ads,2025-08-04,2025-08,,Free,A
2743,USA,San Francisco,Mobile,Organic Search,2025-01-22,2025-01,2025-01-26,Free,B
2744,India,Mumbai,Desktop,Google Ads,2025-06-24,2025-06,2025-06-27,Free,B
2745,India,Hyderabad,Mobile,Organic Search,2025-11-10,2025-11,2025-11-21,Free,A
2746,USA,Austin,Desktop,Google Ads,2025-04-21,2025-04,2025-05-03,Free,A
2747,USA,San Francisco,Desktop,Organic Search,2025-10-31,2025-10,2025-11-13,Pro,A
2748,USA,Austin,Desktop,Referral,2025-12-23,2025-12,2026-01-02,Basic,A
2749,Germany,Berlin,Desktop,Google Ads,2025-07-26,2025-07,2025-08-09,Free,B
2750,USA,New York,Mobile,Organic Search,2025-01-02,2025-01,,Free,B
2751,UK,London,Mobile,Google Ads,2025-12-14,2025-12,2025-12-18,Free,A
2752,Canada,Vancouver,Mobile,Referral,2025-03-04,2025-03,2025-03-11,Pro,A
2753,UK,London,Mobile,Google Ads,2025-03-29,2025-03,2025-03-31,Basic,B
2754,India,Hyderabad,Desktop,Email Campaign,2025-03-08,2025-03,2025-03-14,Free,B
2755,India,Hyderabad,Desktop,Organic Search,2025-05-18,2025-05,2025-06-01,Free,A
2756,India,Mumbai,Desktop,Organic Search,2025-02-01,2025-02,2025-02-15,Free,B
2757,UK,Manchester,Desktop,Google Ads,2025-12-10,2025-12,2025-12-10,Basic,A
2758,UK,London,Desktop,Organic Search,2025-03-10,2025-03,,Basic,B
2759,India,Mumbai,Mobile,Email Campaign,2025-07-25,2025-07,2025-07-25,Free,A
2760,India,Hyderabad,Desktop,Organic Search,2025-05-12,2025-05,2025-05-26,Basic,A
2761,India,Hyderabad,Mobile,Organic Search,2025-01-10,2025-01,2025-01-13,Free,A
2762,Canada,Toronto,Desktop,Organic Search,2025-07-10,2025-07,2025-07-21,Free,B
2763,India,Hyderabad,Mobile,Referral,2025-07-18,2025-07,2025-07-28,Pro,B
2764,India,Bengaluru,Desktop,Organic Search,2025-01-30,2025-01,2025-02-10,Basic,A
2765,USA,New York,Mobile,Google Ads,2025-06-11,2025-06,,Pro,B
2766,UK,Manchester,Desktop,Google Ads,2025-10-14,2025-10,2025-10-18,Pro,B
2767,Germany,Munich,Tablet,Organic Search,2025-01-01,2025-01,2025-01-15,Free,A
2768,India,Bengaluru,Desktop,Organic Search,2025-08-23,2025-08,,Free,B
2769,USA,San Francisco,Desktop,Referral,2025-06-09,2025-06,2025-06-19,Free,B
2770,USA,New York,Desktop,Referral,2025-02-04,2025-02,,Free,A
2771,India,Hyderabad,Desktop,Organic Search,2025-04-16,2025-04,2025-04-25,Free,A
2772,USA,San Francisco,Desktop,Referral,2025-06-07,2025-06,2025-06-13,Free,A
2773,India,Hyderabad,Desktop,Email Campaign,2025-05-24,2025-05,2025-06-01,Pro,A
2774,USA,San Francisco,Desktop,Google Ads,2025-06-23,2025-06,2025-06-23,Free,A
2775,USA,San Francisco,Mobile,Google Ads,2025-11-18,2025-11,2025-11-21,Free,B
2776,USA,San Francisco,Mobile,Organic Search,2025-11-03,2025-11,2025-11-10,Free,A
2777,UK,Manchester,Mobile,Google Ads,2025-01-04,2025-01,2025-01-05,Free,B
2778,India,Hyderabad,Desktop,Organic Search,2025-02-18,2025-02,2025-02-24,Basic,B
2779,India,Hyderabad,Desktop,Organic Search,2025-08-21,2025-08,2025-08-21,Pro,A
2780,USA,Austin,Desktop,Organic Search,2025-03-14,2025-03,2025-03-23,Free,B
2781,USA,New York,Mobile,Referral,2025-10-08,2025-10,2025-10-17,Free,B
2782,USA,San Francisco,Mobile,Google Ads,2025-05-13,2025-05,2025-05-23,Free,A
2783,USA,New York,Desktop,Google Ads,2025-11-15,2025-11,,Free,B
2784,Germany,Berlin,Mobile,Google Ads,2025-03-22,2025-03,,Free,B
2785,USA,New York,Mobile,Organic Search,2025-08-04,2025-08,2025-08-13,Free,A
2786,Canada,Toronto,Desktop,Referral,2025-04-16,2025-04,2025-04-20,Free,A
2787,USA,New York,Desktop,Referral,2025-08-22,2025-08,2025-08-27,Free,B
2788,Germany,Munich,Desktop,Google Ads,2025-07-22,2025-07,2025-07-23,Pro,A
2789,India,Hyderabad,Mobile,Google Ads,2025-11-07,2025-11,2025-11-10,Free,A
2790,India,Hyderabad,Desktop,Organic Search,2025-08-31,2025-08,2025-09-09,Basic,A
2791,India,Mumbai,Mobile,Google Ads,2025-09-02,2025-09,2025-09-03,Pro,B
2792,UK,Manchester,Mobile,Google Ads,2025-01-22,2025-01,2025-01-27,Basic,A
2793,USA,New York,Desktop,Email Campaign,2025-09-04,2025-09,2025-09-11,Free,A
2794,India,Bengaluru,Desktop,Google Ads,2025-10-01,2025-10,,Free,B
2795,Germany,Munich,Mobile,Organic Search,2025-02-05,2025-02,,Free,A
2796,UK,London,Desktop,Organic Search,2025-07-08,2025-07,,Free,A
2797,Germany,Munich,Desktop,Organic Search,2025-07-16,2025-07,2025-07-17,Basic,B
2798,USA,Austin,Desktop,Organic Search,2025-06-30,2025-06,2025-07-01,Free,B
2799,India,Hyderabad,Tablet,Organic Search,2025-07-28,2025-07,,Free,A
2800,Germany,Munich,Desktop,Referral,2025-10-22,2025-10,2025-11-01,Pro,A
2801,USA,New York,Desktop,Organic Search,2025-12-22,2025-12,2025-12-22,Free,A
2802,India,Bengaluru,Desktop,Organic Search,2025-01-08,2025-01,,Free,B
2803,India,Mumbai,Desktop,Email Campaign,2025-10-20,2025-10,2025-10-26,Basic,B
2804,Canada,Vancouver,Desktop,Referral,2025-03-26,2025-03,2025-04-02,Pro,B
2805,India,Mumbai,Desktop,Google Ads,2025-09-07,2025-09,2025-09-07,Free,B
2806,Germany,Munich,Desktop,Referral,2025-04-08,2025-04,2025-04-19,Free,A
2807,India,Mumbai,Mobile,Referral,2025-12-28,2025-12,,Pro,B
2808,India,Hyderabad,Desktop,Referral,2025-07-26,2025-07,,Free,A
2809,India,Hyderabad,Desktop,Organic Search,2025-02-04,2025-02,2025-02-14,Pro,A
2810,Germany,Berlin,Desktop,Google Ads,2025-07-08,2025-07,2025-07-17,Basic,A
2811,UK,Manchester,Mobile,Organic Search,2025-02-18,2025-02,2025-03-02,Free,B
2812,Canada,Vancouver,Desktop,Referral,2025-01-05,2025-01,2025-01-06,Free,A
2813,Canada,Vancouver,Desktop,Email Campaign,2025-09-02,2025-09,,Free,A
2814,USA,Austin,Mobile,Organic Search,2025-12-14,2025-12,2025-12-16,Free,B
2815,Canada,Toronto,Mobile,Referral,2025-06-13,2025-06,2025-06-21,Basic,B
2816,USA,Austin,Desktop,Organic Search,2025-02-28,2025-02,,Free,A
2817,USA,San Francisco,Desktop,Organic Search,2025-01-16,2025-01,,Free,A
2818,USA,Austin,Mobile,Google Ads,2025-11-02,2025-11,2025-11-09,Basic,A
2819,UK,Manchester,Desktop,Referral,2025-07-08,2025-07,2025-07-09,Free,A
2820,UK,Manchester,Desktop,Organic Search,2025-04-16,2025-04,2025-04-20,Free,A
2821,India,Bengaluru,Desktop,Organic Search,2025-09-28,2025-09,2025-09-30,Free,B
2822,UK,Manchester,Desktop,Referral,2025-05-05,2025-05,2025-05-05,Free,A
2823,Canada,Vancouver,Mobile,Google Ads,2025-04-19,2025-04,,Free,B
2824,USA,Austin,Desktop,Organic Search,2025-12-06,2025-12,2025-12-19,Pro,B
2825,USA,San Francisco,Desktop,Organic Search,2025-04-16,2025-04,2025-04-21,Free,B
2826,India,Mumbai,Desktop,Referral,2025-11-09,2025-11,2025-11-09,Basic,B
2827,India,Mumbai,Desktop,Organic Search,2025-12-06,2025-12,2025-12-13,Free,A
2828,India,Hyderabad,Desktop,Email Campaign,2025-12-17,2025-12,2025-12-25,Free,B
2829,USA,New York,Desktop,Organic Search,2025-04-18,2025-04,2025-04-26,Pro,A
2830,India,Bengaluru,Desktop,Organic Search,2025-08-22,2025-08,2025-08-29,Basic,A
2831,India,Mumbai,Desktop,Organic Search,2025-07-25,2025-07,2025-08-07,Basic,B
2832,USA,Austin,Desktop,Google Ads,2025-12-30,2025-12,,Basic,B
2833,USA,Austin,Desktop,Google Ads,2025-01-05,2025-01,2025-01-06,Pro,A
2834,India,Mumbai,Desktop,Organic Search,2025-09-20,2025-09,2025-09-20,Free,A
2835,USA,San Francisco,Desktop,Organic Search,2025-04-21,2025-04,2025-04-21,Free,A
2836,India,Hyderabad,Mobile,Organic Search,2025-07-09,2025-07,2025-07-20,Basic,A
2837,Canada,Toronto,Tablet,Referral,2025-04-05,2025-04,,Free,B
2838,India,Hyderabad,Desktop,Google Ads,2025-03-17,2025-03,,Free,A
2839,UK,Manchester,Desktop,Organic Search,2025-03-08,2025-03,,Basic,A
2840,India,Mumbai,Desktop,Referral,2025-05-20,2025-05,2025-06-02,Free,B
2841,Germany,Munich,Desktop,Google Ads,2025-02-26,2025-02,2025-03-01,Basic,B
2842,Germany,Berlin,Mobile,Referral,2025-09-26,2025-09,,Free,A
2843,India,Hyderabad,Desktop,Google Ads,2025-01-13,2025-01,2025-01-19,Basic,A
2844,India,Mumbai,Mobile,Google Ads,2025-12-11,2025-12,2025-12-18,Basic,B
2845,USA,San Francisco,Mobile,Organic Search,2025-09-06,2025-09,2025-09-07,Free,A
2846,UK,Manchester,Desktop,Email Campaign,2025-11-12,2025-11,2025-11-13,Free,B
2847,UK,London,Mobile,Google Ads,2025-11-04,2025-11,,Basic,A
2848,India,Hyderabad,Desktop,Google Ads,2025-01-19,2025-01,2025-01-22,Free,B
2849,India,Mumbai,Desktop,Organic Search,2025-09-28,2025-09,2025-10-03,Free,A
2850,India,Mumbai,Tablet,Organic Search,2025-06-03,2025-06,2025-06-15,Free,B
2851,Germany,Munich,Desktop,Organic Search,2025-06-25,2025-06,2025-07-06,Free,A
